QueryId	SubjectId	Identity(%)	Length	Mismatches	Gap_opens	Q_Start	Q_End	S_Start	S_End	Evalue	BitScore	Genome	Strand	Gene	G_upstream	G_downstream	S_Center	RM	ID
TpSSSP	OLMU01005548_1	100	14	0	0	17	30	868	881	1.9	28.2	Licmophora_abbreviata_CCMP470	+	OLMU01005548_1:868-881			874.5	F	954
PtSSSP	OLMU01005761_1	100	13	0	0	1	13	522	534	7.6	26.3	Licmophora_abbreviata_CCMP470	+	OLMU01005761_1:522-534			528	F	955
TpTHI1	OLMU01005924_1	100	13	0	0	3	15	1127	1139	7.2	26.3	Licmophora_abbreviata_CCMP470	+	OLMU01005924_1:1127-1139			1133	F	956
PtTHIC	OLMU01005981_1	100	13	0	0	8	20	58	46	7.2	26.3	Licmophora_abbreviata_CCMP470	-	OLMU01005981_1:58-46			52	F	957
PmSSSP	OLMU01005989_1	94.118	17	1	0	1	17	666	682	7.6	26.3	Licmophora_abbreviata_CCMP470	+	OLMU01005989_1:666-682			674	F	958
FcSSSP	OLMU01006060_1	100	13	0	0	1	13	2702	2690	7.2	26.3	Licmophora_abbreviata_CCMP470	-	OLMU01006060_1:2702-2690			2696	F	959
TpTHI1	OLMU01006324_1	100	13	0	0	11	23	226	238	7.2	26.3	Licmophora_abbreviata_CCMP470	+	OLMU01006324_1:226-238			232	F	960
FcSSSP	OLMU01006442_1	100	13	0	0	23	35	1837	1825	7.2	26.3	Licmophora_abbreviata_CCMP470	-	OLMU01006442_1:1837-1825			1831	F	961
TpSSSP	OLMU01006928_1	100	13	0	0	16	28	164	152	7.6	26.3	Licmophora_abbreviata_CCMP470	-	OLMU01006928_1:164-152			158	F	962
PmSSSP	OLMU01007400_1	100	13	0	0	4	16	182	170	7.6	26.3	Licmophora_abbreviata_CCMP470	-	OLMU01007400_1:182-170			176	F	963
PtTHIC	OLMU01007422_1	100	13	0	0	18	30	316	328	7.2	26.3	Licmophora_abbreviata_CCMP470	+	OLMU01007422_1:316-328			322	F	964
PtSSSP	QAXB01002084_1	100	14	0	0	22	35	52	39	3.5	28.2	Halamphora_sp_MG8b	-	QAXB01002084_1:52-39			45.5	F	965
FcTHIC	QAXB01002455_1	100	14	0	0	12	25	523	510	3.5	28.2	Halamphora_sp_MG8b	-	QAXB01002455_1:523-510			516.5	F	966
PtTHIC	QAXB01002843_1	100	14	0	0	14	27	17	30	3.3	28.2	Halamphora_sp_MG8b	+	QAXB01002843_1:17-30			23.5	F	967
PtSSSP	QAXB01004238_1	100	14	0	0	22	35	332	319	3.5	28.2	Halamphora_sp_MG8b	-	QAXB01004238_1:332-319			325.5	F	968
FcSSSP	QAXB01005280_1	100	15	0	0	20	34	114	128	0.83	30.2	Halamphora_sp_MG8b	+	QAXB01005280_1:114-128			121	F	969
PtSSSP	QAXB01008842_1	100	14	0	0	13	26	1272	1259	3.5	28.2	Halamphora_sp_MG8b	-	QAXB01008842_1:1272-1259			1265.5	F	970
PtTHIC	QAXB01013493_1	94.444	18	1	0	17	34	2751	2768	3.3	28.2	Halamphora_sp_MG8b	+	QAXB01013493_1:2751-2768			2759.5	F	971
TpSSSP	QAXB01015447_1	100	16	0	0	2	17	154	169	0.22	32.2	Halamphora_sp_MG8b	+	QAXB01015447_1:154-169			161.5	F	972
FcTHIC	QAXB01015979_1	94.444	18	1	0	8	25	242	225	3.5	28.2	Halamphora_sp_MG8b	-	QAXB01015979_1:242-225			233.5	F	973
PtSSSP	QAXB01018624_1	100	14	0	0	22	35	208	195	3.5	28.2	Halamphora_sp_MG8b	-	QAXB01018624_1:208-195			201.5	F	974
FcTHIC	QAXB01024642_1	100	14	0	0	12	25	363	350	3.5	28.2	Halamphora_sp_MG8b	-	QAXB01024642_1:363-350			356.5	F	975
TpSSSP	QAXB01028535_1	100	15	0	0	18	32	15	29	0.87	30.2	Halamphora_sp_MG8b	+	QAXB01028535_1:15-29			22	F	976
TpSSSP	QAXB01033462_1	100	14	0	0	11	24	311	298	3.5	28.2	Halamphora_sp_MG8b	-	QAXB01033462_1:311-298			304.5	F	977
TpSSSP	QAXB01033690_1	100	14	0	0	11	24	387	374	3.5	28.2	Halamphora_sp_MG8b	-	QAXB01033690_1:387-374			380.5	F	978
PtTHIC	QAXB01034337_1	100	14	0	0	17	30	337	324	3.3	28.2	Halamphora_sp_MG8b	-	QAXB01034337_1:337-324			330.5	F	979
TpTHI1	QAXB01034349_1	100	15	0	0	19	33	2095	2109	0.83	30.2	Halamphora_sp_MG8b	+	QAXB01034349_1:2095-2109			2102	F	980
TpSSSP	QAXB01035017_1	94.737	19	1	0	1	19	203	185	0.87	30.2	Halamphora_sp_MG8b	-	QAXB01035017_1:203-185			194	F	981
FcTHIC	QAXB01035708_1	94.444	18	1	0	7	24	581	564	3.5	28.2	Halamphora_sp_MG8b	-	QAXB01035708_1:581-564			572.5	F	982
FcSSSP	QAXB01035708_1	95.238	21	1	0	5	25	582	562	0.053	34.2	Halamphora_sp_MG8b	-	QAXB01035708_1:582-562			572	F	983
PmTHIC	QAXB01035708_1	95.455	22	1	0	5	26	583	562	0.014	36.2	Halamphora_sp_MG8b	-	QAXB01035708_1:583-562			572.5	F	984
PmSSSP	QAXB01035708_1	95	20	1	0	5	24	583	564	0.22	32.2	Halamphora_sp_MG8b	-	QAXB01035708_1:583-564			573.5	F	985
PtSSSP	QAXB01035708_1	96.154	26	1	0	1	26	587	562	5.82e-5	44.1	Halamphora_sp_MG8b	-	QAXB01035708_1:587-562			574.5	F	986
PtTHIC	QAXB01035708_1	91.667	24	2	0	1	24	587	564	0.21	32.2	Halamphora_sp_MG8b	-	QAXB01035708_1:587-564			575.5	F	987
PtSSSP	QAXB01036094_1	100	14	0	0	6	19	90	77	3.5	28.2	Halamphora_sp_MG8b	-	QAXB01036094_1:90-77			83.5	F	988
FcSSSP	QAXB01038166_1	100	14	0	0	12	25	1585	1572	3.3	28.2	Halamphora_sp_MG8b	-	QAXB01038166_1:1585-1572			1578.5	F	989
FcSSSP	QAXB01039522_1	91.304	23	2	0	8	30	860	882	0.83	30.2	Halamphora_sp_MG8b	+	QAXB01039522_1:860-882			871	F	990
FcSSSP	QAXB01039623_1	91.304	23	2	0	8	30	981	959	0.83	30.2	Halamphora_sp_MG8b	-	QAXB01039623_1:981-959			970	F	991
TpSSSP	QAXB01041189_1	100	14	0	0	7	20	103	116	3.5	28.2	Halamphora_sp_MG8b	+	QAXB01041189_1:103-116			109.5	F	992
FcSSSP	QAXB01042150_1	100	14	0	0	12	25	1186	1199	3.3	28.2	Halamphora_sp_MG8b	+	QAXB01042150_1:1186-1199			1192.5	F	993
TpSSSP	QAXB01042291_1	100	14	0	0	13	26	4025	4012	3.5	28.2	Halamphora_sp_MG8b	-	QAXB01042291_1:4025-4012			4018.5	F	994
FcSSSP	QAXB01042483_1	100	14	0	0	16	29	433	446	3.3	28.2	Halamphora_sp_MG8b	+	QAXB01042483_1:433-446			439.5	F	995
PmSSSP	QAXB01043087_1	100	14	0	0	3	16	500	513	3.5	28.2	Halamphora_sp_MG8b	+	QAXB01043087_1:500-513			506.5	F	996
TpTHI1	QAXB01044007_1	100	14	0	0	1	14	65	52	3.3	28.2	Halamphora_sp_MG8b	-	QAXB01044007_1:65-52			58.5	F	997
FcTHIC	QAXB01044173_1	100	14	0	0	12	25	632	619	3.5	28.2	Halamphora_sp_MG8b	-	QAXB01044173_1:632-619			625.5	F	998
FcSSSP	QAXB01045672_1	100	14	0	0	7	20	141	128	3.3	28.2	Halamphora_sp_MG8b	-	QAXB01045672_1:141-128			134.5	F	999
PtTHIC	QAXB01046278_1	100	14	0	0	20	33	369	356	3.3	28.2	Halamphora_sp_MG8b	-	QAXB01046278_1:369-356			362.5	F	1000
PtTHIC	QAXB01046344_1	100	14	0	0	2	15	1495	1482	3.3	28.2	Halamphora_sp_MG8b	-	QAXB01046344_1:1495-1482			1488.5	F	1001
FcSSSP	QAXB01048429_1	100	14	0	0	12	25	660	673	3.3	28.2	Halamphora_sp_MG8b	+	QAXB01048429_1:660-673			666.5	F	1002
PtTHIC	QAXB01048648_1	94.737	19	1	0	7	25	1863	1881	0.83	30.2	Halamphora_sp_MG8b	+	QAXB01048648_1:1863-1881			1872	F	1003
TpTHI1	QAXB01049240_1	94.444	18	1	0	3	20	925	908	3.3	28.2	Halamphora_sp_MG8b	-	QAXB01049240_1:925-908			916.5	F	1004
FcSSSP	QAXB01049631_1	100	14	0	0	8	21	4038	4025	3.3	28.2	Halamphora_sp_MG8b	-	QAXB01049631_1:4038-4025			4031.5	F	1005
PtTHIC	QAXB01049666_1	100	14	0	0	2	15	1104	1117	3.3	28.2	Halamphora_sp_MG8b	+	QAXB01049666_1:1104-1117			1110.5	F	1006
FcSSSP	QAXB01049754_1	100	14	0	0	12	25	760	773	3.3	28.2	Halamphora_sp_MG8b	+	QAXB01049754_1:760-773			766.5	F	1007
FcSSSP	QAXB01050104_1	91.304	23	2	0	8	30	1142	1164	0.83	30.2	Halamphora_sp_MG8b	+	QAXB01050104_1:1142-1164			1153	F	1008
TpSSSP	QAXB01050565_1	100	14	0	0	4	17	1494	1507	3.5	28.2	Halamphora_sp_MG8b	+	QAXB01050565_1:1494-1507			1500.5	F	1009
FcSSSP	QAXB01050999_1	100	14	0	0	16	29	2607	2594	3.3	28.2	Halamphora_sp_MG8b	-	QAXB01050999_1:2607-2594			2600.5	F	1010
TpTHI1	QAXB01053539_1	100	14	0	0	22	35	4224	4211	3.3	28.2	Halamphora_sp_MG8b	-	QAXB01053539_1:4224-4211			4217.5	F	1011
FcSSSP	QAXB01053738_1	100	14	0	0	1	14	3199	3186	3.3	28.2	Halamphora_sp_MG8b	-	QAXB01053738_1:3199-3186			3192.5	F	1012
PtSSSP	QAXB01055056_1	100	14	0	0	13	26	628	641	3.5	28.2	Halamphora_sp_MG8b	+	QAXB01055056_1:628-641			634.5	F	1013
PtSSSP	QAXC01000001_1	100	14	0	0	2	15	471154	471167	1.9	28.2	Halamphora_sp_AAB	+	QAXC01000001_1:471154-471167			471160.5	F	1014
PtSSSP	QAXC01000002_1	100	13	0	0	22	34	91055	91067	7.7	26.3	Halamphora_sp_AAB	+	QAXC01000002_1:91055-91067			91061	F	1015
TpTHI1	QAXC01000002_1	100	13	0	0	2	14	302005	302017	7.3	26.3	Halamphora_sp_AAB	+	QAXC01000002_1:302005-302017			302011	F	1016
TpTHI1	QAXC01000002_1	100	13	0	0	10	22	580887	580875	7.3	26.3	Halamphora_sp_AAB	-	QAXC01000002_1:580887-580875			580881	F	1017
FcTHIC	QAXC01000002_1	100	13	0	0	17	29	664266	664254	7.7	26.3	Halamphora_sp_AAB	-	QAXC01000002_1:664266-664254			664260	F	1018
FcTHIC	QAXC01000003_1	94.737	19	1	0	6	24	51849	51867	0.49	30.2	Halamphora_sp_AAB	+	QAXC01000003_1:51849-51867			51858	F	1019
FcSSSP	QAXC01000003_1	94.737	19	1	0	6	24	51850	51868	0.47	30.2	Halamphora_sp_AAB	+	QAXC01000003_1:51850-51868			51859	F	1020
PmSSSP	QAXC01000003_1	94.444	18	1	0	7	24	51850	51867	1.9	28.2	Halamphora_sp_AAB	+	QAXC01000003_1:51850-51867			51858.5	F	1021
TpTHI1	QAXC01000003_1	100	13	0	0	8	20	108059	108071	7.3	26.3	Halamphora_sp_AAB	+	QAXC01000003_1:108059-108071			108065	F	1022
PtSSSP	QAXC01000003_1	100	13	0	0	19	31	374516	374504	7.7	26.3	Halamphora_sp_AAB	-	QAXC01000003_1:374516-374504			374510	F	1023
FcSSSP	QAXC01000003_1	100	13	0	0	9	21	1033382	1033394	7.3	26.3	Halamphora_sp_AAB	+	QAXC01000003_1:1033382-1033394			1033388	F	1024
PtSSSP	QAXC01000003_1	88.889	27	3	0	5	31	1212982	1212956	0.49	30.2	Halamphora_sp_AAB	-	QAXC01000003_1:1212982-1212956			1212969	F	1025
PmSSSP	QAXC01000003_1	100	13	0	0	5	17	1212982	1212970	7.7	26.3	Halamphora_sp_AAB	-	QAXC01000003_1:1212982-1212970			1212976	F	1026
PtSSSP	QAXC01000003_1	100	13	0	0	4	16	1552475	1552487	7.7	26.3	Halamphora_sp_AAB	+	QAXC01000003_1:1552475-1552487			1552481	F	1027
PmSSSP	QAXC01000003_1	100	13	0	0	5	17	1552476	1552488	7.7	26.3	Halamphora_sp_AAB	+	QAXC01000003_1:1552476-1552488			1552482	F	1028
TpTHI1	QAXC01000003_1	100	13	0	0	11	23	1556936	1556924	7.3	26.3	Halamphora_sp_AAB	-	QAXC01000003_1:1556936-1556924			1556930	F	1029
TpTHI1	QAXC01000003_1	100	17	0	0	4	20	1573830	1573814	0.03	34.2	Halamphora_sp_AAB	-	QAXC01000003_1:1573830-1573814			1573822	F	1030
TpSSSP	QAXC01000003_1	100	13	0	0	12	24	1786972	1786960	7.7	26.3	Halamphora_sp_AAB	-	QAXC01000003_1:1786972-1786960			1786966	F	1031
PtTHIC	QAXC01000003_1	94.118	17	1	0	8	24	1869020	1869036	7.3	26.3	Halamphora_sp_AAB	+	QAXC01000003_1:1869020-1869036			1869028	F	1032
FcSSSP	QAXC01000003_1	100	13	0	0	3	15	2984171	2984183	7.3	26.3	Halamphora_sp_AAB	+	QAXC01000003_1:2984171-2984183			2984177	F	1033
PtSSSP	QAXC01000004_1	100	14	0	0	23	36	169083	169096	1.9	28.2	Halamphora_sp_AAB	+	QAXC01000004_1:169083-169096			169089.5	F	1034
PtSSSP	QAXC01000004_1	100	13	0	0	19	31	522697	522685	7.7	26.3	Halamphora_sp_AAB	-	QAXC01000004_1:522697-522685			522691	F	1035
FcSSSP	QAXC01000004_1	100	13	0	0	3	15	1401654	1401666	7.3	26.3	Halamphora_sp_AAB	+	QAXC01000004_1:1401654-1401666			1401660	F	1036
FcSSSP	QAXC01000005_1	100	13	0	0	7	19	219457	219445	7.3	26.3	Halamphora_sp_AAB	-	QAXC01000005_1:219457-219445			219451	F	1037
TpTHI1	QAXC01000007_1	100	13	0	0	15	27	50544	50532	7.3	26.3	Halamphora_sp_AAB	-	QAXC01000007_1:50544-50532			50538	F	1038
FcTHIC	QAXC01000007_1	100	13	0	0	6	18	132636	132624	7.7	26.3	Halamphora_sp_AAB	-	QAXC01000007_1:132636-132624			132630	F	1039
PtTHIC	QAXC01000008_1	100	13	0	0	4	16	30894	30906	7.3	26.3	Halamphora_sp_AAB	+	QAXC01000008_1:30894-30906			30900	F	1040
PtTHIC	QAXC01000009_1	100	13	0	0	9	21	158224	158212	7.3	26.3	Halamphora_sp_AAB	-	QAXC01000009_1:158224-158212			158218	F	1041
PtTHIC	QAXC01000011_1	94.118	17	1	0	4	20	233449	233465	7.3	26.3	Halamphora_sp_AAB	+	QAXC01000011_1:233449-233465			233457	F	1042
PtSSSP	QAXC01000011_1	94.118	17	1	0	11	27	329520	329536	7.7	26.3	Halamphora_sp_AAB	+	QAXC01000011_1:329520-329536			329528	F	1043
FcSSSP	QAXC01000012_1	100	13	0	0	9	21	9633	9621	7.3	26.3	Halamphora_sp_AAB	-	QAXC01000012_1:9633-9621			9627	F	1044
PtSSSP	QAXC01000012_1	100	14	0	0	10	23	28808	28821	1.9	28.2	Halamphora_sp_AAB	+	QAXC01000012_1:28808-28821			28814.5	F	1045
PtSSSP	QAXC01000012_1	100	13	0	0	11	23	40246	40258	7.7	26.3	Halamphora_sp_AAB	+	QAXC01000012_1:40246-40258			40252	F	1046
FcSSSP	QAXC01000014_1	100	13	0	0	6	18	51563	51551	7.3	26.3	Halamphora_sp_AAB	-	QAXC01000014_1:51563-51551			51557	F	1047
FcTHIC	QAXC01000014_1	100	14	0	0	6	19	51564	51551	1.9	28.2	Halamphora_sp_AAB	-	QAXC01000014_1:51564-51551			51557.5	F	1048
PmSSSP	QAXC01000018_1	100	13	0	0	5	17	115387	115399	7.7	26.3	Halamphora_sp_AAB	+	QAXC01000018_1:115387-115399			115393	F	1049
PtSSSP	QAXC01000020_1	100	14	0	0	4	17	219774	219761	1.9	28.2	Halamphora_sp_AAB	-	QAXC01000020_1:219774-219761			219767.5	F	1050
TpTHI1	QAXC01000020_1	100	13	0	0	2	14	439754	439766	7.3	26.3	Halamphora_sp_AAB	+	QAXC01000020_1:439754-439766			439760	F	1051
PtSSSP	QAXC01000023_1	100	13	0	0	2	14	58930	58942	7.7	26.3	Halamphora_sp_AAB	+	QAXC01000023_1:58930-58942			58936	F	1052
PtTHIC	QAXC01000024_1	100	13	0	0	15	27	35343	35331	7.3	26.3	Halamphora_sp_AAB	-	QAXC01000024_1:35343-35331			35337	F	1053
TpTHI1	QAXC01000024_1	94.118	17	1	0	1	17	117073	117057	7.3	26.3	Halamphora_sp_AAB	-	QAXC01000024_1:117073-117057			117065	F	1054
FcSSSP	QAXC01000028_1	100	13	0	0	9	21	7802	7790	7.3	26.3	Halamphora_sp_AAB	-	QAXC01000028_1:7802-7790			7796	F	1055
TpTHI1	QAXC01000031_1	94.118	17	1	0	4	20	116057	116073	7.3	26.3	Halamphora_sp_AAB	+	QAXC01000031_1:116057-116073			116065	F	1056
FcSSSP	QAXC01000031_1	100	13	0	0	16	28	881802	881814	7.3	26.3	Halamphora_sp_AAB	+	QAXC01000031_1:881802-881814			881808	F	1057
PtSSSP	QAXC01000031_1	100	13	0	0	4	16	1259248	1259236	7.7	26.3	Halamphora_sp_AAB	-	QAXC01000031_1:1259248-1259236			1259242	F	1058
PtSSSP	QAXC01000032_1	100	13	0	0	12	24	445866	445854	7.7	26.3	Halamphora_sp_AAB	-	QAXC01000032_1:445866-445854			445860	F	1059
FcTHIC	QAXC01000032_1	100	14	0	0	3	16	558655	558668	1.9	28.2	Halamphora_sp_AAB	+	QAXC01000032_1:558655-558668			558661.5	F	1060
PtTHIC	QAXC01000032_1	100	13	0	0	11	23	810296	810284	7.3	26.3	Halamphora_sp_AAB	-	QAXC01000032_1:810296-810284			810290	F	1061
FcSSSP	QAXC01000032_1	94.444	18	1	0	2	19	850871	850888	1.9	28.2	Halamphora_sp_AAB	+	QAXC01000032_1:850871-850888			850879.5	F	1062
TpSSSP	QAXC01000032_1	100	13	0	0	8	20	945483	945495	7.7	26.3	Halamphora_sp_AAB	+	QAXC01000032_1:945483-945495			945489	F	1063
PtTHIC	QAXC01000032_1	100	14	0	0	7	20	964873	964860	1.9	28.2	Halamphora_sp_AAB	-	QAXC01000032_1:964873-964860			964866.5	F	1064
PtSSSP	QAXC01000032_1	100	14	0	0	4	17	964876	964863	1.9	28.2	Halamphora_sp_AAB	-	QAXC01000032_1:964876-964863			964869.5	F	1065
TpTHI1	QAXC01000033_1	100	13	0	0	8	20	15327	15315	7.3	26.3	Halamphora_sp_AAB	-	QAXC01000033_1:15327-15315			15321	F	1066
TpSSSP	QAXC01000034_1	100	13	0	0	18	30	384582	384594	7.7	26.3	Halamphora_sp_AAB	+	QAXC01000034_1:384582-384594			384588	F	1067
FcSSSP	QAXC01000034_1	100	13	0	0	19	31	446921	446909	7.3	26.3	Halamphora_sp_AAB	-	QAXC01000034_1:446921-446909			446915	F	1068
FcSSSP	QAXC01000034_1	100	13	0	0	19	31	489974	489986	7.3	26.3	Halamphora_sp_AAB	+	QAXC01000034_1:489974-489986			489980	F	1069
PtSSSP	QAXC01000034_1	100	13	0	0	10	22	1113860	1113848	7.7	26.3	Halamphora_sp_AAB	-	QAXC01000034_1:1113860-1113848			1113854	F	1070
TpTHI1	QAXC01000034_1	100	14	0	0	12	25	1348155	1348168	1.9	28.2	Halamphora_sp_AAB	+	QAXC01000034_1:1348155-1348168			1348161.5	F	1071
TpSSSP	QAXC01000034_1	100	13	0	0	12	24	1869121	1869133	7.7	26.3	Halamphora_sp_AAB	+	QAXC01000034_1:1869121-1869133			1869127	F	1072
TpSSSP	QAXC01000035_1	100	13	0	0	17	29	48079	48091	7.7	26.3	Halamphora_sp_AAB	+	QAXC01000035_1:48079-48091			48085	F	1073
TpTHI1	QAXC01000035_1	100	14	0	0	7	20	239155	239168	1.9	28.2	Halamphora_sp_AAB	+	QAXC01000035_1:239155-239168			239161.5	F	1074
PtTHIC	QAXC01000059_1	100	13	0	0	9	21	8100	8088	7.3	26.3	Halamphora_sp_AAB	-	QAXC01000059_1:8100-8088			8094	F	1075
PtSSSP	QAXC01000668_1	100	13	0	0	16	28	2100	2088	7.7	26.3	Halamphora_sp_AAB	-	QAXC01000668_1:2100-2088			2094	F	1076
FcSSSP	QAXC01000757_1	100	13	0	0	23	35	83	71	7.3	26.3	Halamphora_sp_AAB	-	QAXC01000757_1:83-71			77	F	1077
PtSSSP	QAXC01000856_1	100	13	0	0	9	21	364	376	7.7	26.3	Halamphora_sp_AAB	+	QAXC01000856_1:364-376			370	F	1078
FcSSSP	QAXC01000962_1	100	13	0	0	4	16	425	437	7.3	26.3	Halamphora_sp_AAB	+	QAXC01000962_1:425-437			431	F	1079
FcTHIC	QAXC01000970_1	100	14	0	0	22	35	2500	2513	1.9	28.2	Halamphora_sp_AAB	+	QAXC01000970_1:2500-2513			2506.5	F	1080
FcSSSP	QAXC01000982_1	94.118	17	1	0	2	18	1000	984	7.3	26.3	Halamphora_sp_AAB	-	QAXC01000982_1:1000-984			992	F	1081
PtTHIC	QAXC01001033_1	100	13	0	0	5	17	450	462	7.3	26.3	Halamphora_sp_AAB	+	QAXC01001033_1:450-462			456	F	1082
PtSSSP	QAXC01001352_1	100	13	0	0	6	18	641	629	7.7	26.3	Halamphora_sp_AAB	-	QAXC01001352_1:641-629			635	F	1083
PmSSSP	QAXC01001676_1	100	13	0	0	1	13	743	731	7.7	26.3	Halamphora_sp_AAB	-	QAXC01001676_1:743-731			737	F	1084
FcSSSP	QAXC01001746_1	100	13	0	0	4	16	888	876	7.3	26.3	Halamphora_sp_AAB	-	QAXC01001746_1:888-876			882	F	1085
PtSSSP	QAXC01001830_1	100	13	0	0	6	18	1748	1736	7.7	26.3	Halamphora_sp_AAB	-	QAXC01001830_1:1748-1736			1742	F	1086
PtSSSP	QAXC01001892_1	90.476	21	2	0	7	27	2195	2175	7.7	26.3	Halamphora_sp_AAB	-	QAXC01001892_1:2195-2175			2185	F	1087
PtSSSP	QAXC01001927_1	100	13	0	0	16	28	36	48	7.7	26.3	Halamphora_sp_AAB	+	QAXC01001927_1:36-48			42	F	1088
TpTHI1	QAXC01002372_1	100	13	0	0	3	15	729	741	7.3	26.3	Halamphora_sp_AAB	+	QAXC01002372_1:729-741			735	F	1089
PtTHIC	QAXC01002489_1	100	14	0	0	8	21	375	362	1.9	28.2	Halamphora_sp_AAB	-	QAXC01002489_1:375-362			368.5	F	1090
FcTHIC	QAXC01002493_1	100	13	0	0	5	17	2339	2327	7.7	26.3	Halamphora_sp_AAB	-	QAXC01002493_1:2339-2327			2333	F	1091
PtSSSP	QAXC01002591_1	100	13	0	0	24	36	999	1011	7.7	26.3	Halamphora_sp_AAB	+	QAXC01002591_1:999-1011			1005	F	1092
PtTHIC	QAXC01002599_1	100	13	0	0	9	21	967	979	7.3	26.3	Halamphora_sp_AAB	+	QAXC01002599_1:967-979			973	F	1093
FcSSSP	QAXC01002701_1	100	14	0	0	2	15	442	429	1.9	28.2	Halamphora_sp_AAB	-	QAXC01002701_1:442-429			435.5	F	1094
PtSSSP	QAXC01002799_1	100	13	0	0	2	14	375	363	7.7	26.3	Halamphora_sp_AAB	-	QAXC01002799_1:375-363			369	F	1095
PtSSSP	QAXC01002835_1	94.118	17	1	0	11	27	633	649	7.7	26.3	Halamphora_sp_AAB	+	QAXC01002835_1:633-649			641	F	1096
TpTHI1	QAXC01002850_1	100	15	0	0	1	15	1475	1489	0.47	30.2	Halamphora_sp_AAB	+	QAXC01002850_1:1475-1489			1482	F	1097
FcSSSP	QAXC01003089_1	100	13	0	0	4	16	1803	1815	7.3	26.3	Halamphora_sp_AAB	+	QAXC01003089_1:1803-1815			1809	F	1098
PtTHIC	QAXC01003119_1	100	13	0	0	12	24	3648	3660	7.3	26.3	Halamphora_sp_AAB	+	QAXC01003119_1:3648-3660			3654	F	1099
PtSSSP	QAXC01003131_1	100	15	0	0	1	15	2031	2017	0.49	30.2	Halamphora_sp_AAB	-	QAXC01003131_1:2031-2017			2024	F	1100
PtSSSP	QAXC01003165_1	100	13	0	0	19	31	1683	1695	7.7	26.3	Halamphora_sp_AAB	+	QAXC01003165_1:1683-1695			1689	F	1101
TpTHI1	QAXC01003293_1	100	13	0	0	9	21	843	831	7.3	26.3	Halamphora_sp_AAB	-	QAXC01003293_1:843-831			837	F	1102
PmSSSP	QAXC01003315_1	100	13	0	0	4	16	800	788	7.7	26.3	Halamphora_sp_AAB	-	QAXC01003315_1:800-788			794	F	1103
FcTHIC	QAXC01003368_1	100	14	0	0	16	29	756	743	1.9	28.2	Halamphora_sp_AAB	-	QAXC01003368_1:756-743			749.5	F	1104
TpTHI1	QAXC01003417_1	100	14	0	0	3	16	1103	1090	1.9	28.2	Halamphora_sp_AAB	-	QAXC01003417_1:1103-1090			1096.5	F	1105
PtSSSP	QAXC01003500_1	100	14	0	0	5	18	909	896	1.9	28.2	Halamphora_sp_AAB	-	QAXC01003500_1:909-896			902.5	F	1106
TpSSSP	QAXC01003716_1	100	13	0	0	9	21	632	620	7.7	26.3	Halamphora_sp_AAB	-	QAXC01003716_1:632-620			626	F	1107
PtSSSP	QAXC01003725_1	100	13	0	0	24	36	424	412	7.7	26.3	Halamphora_sp_AAB	-	QAXC01003725_1:424-412			418	F	1108
FcSSSP	QAXC01003826_1	100	14	0	0	3	16	548	561	1.9	28.2	Halamphora_sp_AAB	+	QAXC01003826_1:548-561			554.5	F	1109
PtSSSP	QAXC01003868_1	100	13	0	0	12	24	222	234	7.7	26.3	Halamphora_sp_AAB	+	QAXC01003868_1:222-234			228	F	1110
PtTHIC	QAXC01004005_1	100	13	0	0	4	16	200	212	7.3	26.3	Halamphora_sp_AAB	+	QAXC01004005_1:200-212			206	F	1111
FcSSSP	QAXC01004029_1	100	13	0	0	2	14	2276	2288	7.3	26.3	Halamphora_sp_AAB	+	QAXC01004029_1:2276-2288			2282	F	1112
PtSSSP	QAXC01004043_1	100	13	0	0	18	30	2977	2989	7.7	26.3	Halamphora_sp_AAB	+	QAXC01004043_1:2977-2989			2983	F	1113
FcSSSP	QAXC01004049_1	100	13	0	0	8	20	1536	1548	7.3	26.3	Halamphora_sp_AAB	+	QAXC01004049_1:1536-1548			1542	F	1114
PtSSSP	QAXC01004057_1	100	13	0	0	5	17	1658	1646	7.7	26.3	Halamphora_sp_AAB	-	QAXC01004057_1:1658-1646			1652	F	1115
FcTHIC	QAXC01004197_1	100	15	0	0	11	25	2324	2338	0.49	30.2	Halamphora_sp_AAB	+	QAXC01004197_1:2324-2338			2331	F	1116
FcSSSP	QAXC01004197_1	100	14	0	0	10	23	2324	2337	1.9	28.2	Halamphora_sp_AAB	+	QAXC01004197_1:2324-2337			2330.5	F	1117
FcSSSP	QAXC01004227_1	100	14	0	0	2	15	2126	2139	1.9	28.2	Halamphora_sp_AAB	+	QAXC01004227_1:2126-2139			2132.5	F	1118
PtSSSP	QAXC01004248_1	100	13	0	0	5	17	2682	2694	7.7	26.3	Halamphora_sp_AAB	+	QAXC01004248_1:2682-2694			2688	F	1119
PtTHIC	QAXC01004341_1	100	13	0	0	10	22	165	153	7.3	26.3	Halamphora_sp_AAB	-	QAXC01004341_1:165-153			159	F	1120
PtSSSP	QAXC01004407_1	100	13	0	0	18	30	1204	1192	7.7	26.3	Halamphora_sp_AAB	-	QAXC01004407_1:1204-1192			1198	F	1121
TpTHI1	QAXC01004466_1	100	13	0	0	2	14	2277	2265	7.3	26.3	Halamphora_sp_AAB	-	QAXC01004466_1:2277-2265			2271	F	1122
